2024-03-28 23:04:36,124 INFO    StreamThr :43173 [internal.py:wandb_internal():86] W&B internal server running at pid: 43173, started at: 2024-03-28 23:04:36.123898
2024-03-28 23:04:40,866 INFO    Thread-12 :43173 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/wandb-summary.json
2024-03-28 23:04:40,866 INFO    Thread-12 :43173 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/output.log
2024-03-28 23:04:40,998 INFO    SenderThread:43173 [sender.py:transition_state():612] send defer: 7
2024-03-28 23:04:40,998 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: defer
2024-03-28 23:04:40,998 INFO    HandlerThread:43173 [handler.py:handle_request_defer():170] handle defer: 7
2024-03-28 23:04:40,998 DEBUG   SenderThread:43173 [sender.py:send_request():406] send_request: defer
2024-03-28 23:04:40,998 INFO    SenderThread:43173 [sender.py:send_request_defer():608] handle sender defer: 7
2024-03-28 23:04:41,002 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: poll_exit
2024-03-28 23:04:41,871 INFO    Thread-12 :43173 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/config.yaml
2024-03-28 23:04:42,872 INFO    Thread-12 :43173 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/output.log
2024-03-28 23:04:44,227 INFO    SenderThread:43173 [sender.py:transition_state():612] send defer: 8
2024-03-28 23:04:44,228 DEBUG   SenderThread:43173 [sender.py:send_request():406] send_request: poll_exit
2024-03-28 23:04:44,228 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: defer
2024-03-28 23:04:44,228 INFO    HandlerThread:43173 [handler.py:handle_request_defer():170] handle defer: 8
2024-03-28 23:04:44,228 DEBUG   SenderThread:43173 [sender.py:send_request():406] send_request: defer
2024-03-28 23:04:44,229 INFO    SenderThread:43173 [sender.py:send_request_defer():608] handle sender defer: 8
2024-03-28 23:04:44,229 INFO    SenderThread:43173 [job_builder.py:build():281] Attempting to build job artifact
2024-03-28 23:04:44,229 INFO    SenderThread:43173 [job_builder.py:_get_source_type():400] is repo sourced job
2024-03-28 23:04:44,230 INFO    SenderThread:43173 [job_builder.py:build():374] adding wandb-job metadata file
2024-03-28 23:04:44,234 INFO    SenderThread:43173 [sender.py:transition_state():612] send defer: 9
2024-03-28 23:04:44,234 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: defer
2024-03-28 23:04:44,234 DEBUG   SenderThread:43173 [sender.py:send():379] send: artifact
2024-03-28 23:04:44,234 INFO    HandlerThread:43173 [handler.py:handle_request_defer():170] handle defer: 9
2024-03-28 23:04:44,879 INFO    Thread-12 :43173 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/output.log
2024-03-28 23:04:45,333 INFO    SenderThread:43173 [sender.py:send_artifact():1475] sent artifact job-https___github.com_junhyeonbae_MADQN.git_Model_analysis_no_test_dk_analysis.py - {'id': 'QXJ0aWZhY3Q6Nzc0NDQwMDI1', 'digest': 'e4fee34d45acd3e3c9ea91f688ecbc78', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_junhyeonbae_MADQN.git_Model_analysis_no_test_dk_analysis.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_junhyeonbae_MADQN.git_Model_analysis_no_test_dk_analysis.py', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MzMzNzM4NA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzc0NDQwMDI1', 'versionIndex': 1}}, 'version': 'v1'}
2024-03-28 23:04:45,334 DEBUG   SenderThread:43173 [sender.py:send_request():406] send_request: defer
2024-03-28 23:04:45,334 INFO    SenderThread:43173 [sender.py:send_request_defer():608] handle sender defer: 9
2024-03-28 23:04:45,334 INFO    SenderThread:43173 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-28 23:04:45,882 INFO    SenderThread:43173 [dir_watcher.py:finish():388] scan: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files
2024-03-28 23:04:45,882 INFO    SenderThread:43173 [dir_watcher.py:finish():402] scan save: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/requirements.txt requirements.txt
2024-03-28 23:04:45,882 INFO    SenderThread:43173 [dir_watcher.py:finish():402] scan save: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/output.log output.log
2024-03-28 23:04:45,884 INFO    SenderThread:43173 [dir_watcher.py:finish():402] scan save: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/config.yaml config.yaml
2024-03-28 23:04:45,886 INFO    SenderThread:43173 [dir_watcher.py:finish():402] scan save: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/wandb-summary.json wandb-summary.json
2024-03-28 23:04:45,888 INFO    SenderThread:43173 [dir_watcher.py:finish():402] scan save: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/conda-environment.yaml conda-environment.yaml
2024-03-28 23:04:45,891 INFO    SenderThread:43173 [dir_watcher.py:finish():402] scan save: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/wandb-metadata.json wandb-metadata.json
2024-03-28 23:04:45,891 INFO    SenderThread:43173 [sender.py:transition_state():612] send defer: 10
2024-03-28 23:04:45,891 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: defer
2024-03-28 23:04:45,892 INFO    HandlerThread:43173 [handler.py:handle_request_defer():170] handle defer: 10
2024-03-28 23:04:45,892 DEBUG   SenderThread:43173 [sender.py:send_request():406] send_request: defer
2024-03-28 23:04:45,894 INFO    SenderThread:43173 [sender.py:send_request_defer():608] handle sender defer: 10
2024-03-28 23:04:45,894 INFO    SenderThread:43173 [file_pusher.py:finish():159] shutting down file pusher
2024-03-28 23:04:46,018 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: keepalive
2024-03-28 23:04:46,399 INFO    wandb-upload_0:43173 [upload_job.py:push():131] Uploaded file /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/requirements.txt
2024-03-28 23:04:46,515 INFO    wandb-upload_1:43173 [upload_job.py:push():131] Uploaded file /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/output.log
2024-03-28 23:04:46,545 INFO    wandb-upload_2:43173 [upload_job.py:push():131] Uploaded file /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/config.yaml
2024-03-28 23:04:46,578 INFO    wandb-upload_3:43173 [upload_job.py:push():131] Uploaded file /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/wandb-summary.json
2024-03-28 23:04:46,601 INFO    wandb-upload_4:43173 [upload_job.py:push():131] Uploaded file /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/files/conda-environment.yaml
2024-03-28 23:04:46,802 INFO    Thread-11 :43173 [sender.py:transition_state():612] send defer: 11
2024-03-28 23:04:46,803 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: defer
2024-03-28 23:04:46,803 INFO    HandlerThread:43173 [handler.py:handle_request_defer():170] handle defer: 11
2024-03-28 23:04:46,803 DEBUG   SenderThread:43173 [sender.py:send_request():406] send_request: defer
2024-03-28 23:04:46,803 INFO    SenderThread:43173 [sender.py:send_request_defer():608] handle sender defer: 11
2024-03-28 23:04:46,803 INFO    SenderThread:43173 [file_pusher.py:join():164] waiting for file pusher
2024-03-28 23:04:46,803 INFO    SenderThread:43173 [sender.py:transition_state():612] send defer: 12
2024-03-28 23:04:46,803 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: defer
2024-03-28 23:04:46,804 INFO    HandlerThread:43173 [handler.py:handle_request_defer():170] handle defer: 12
2024-03-28 23:04:46,804 DEBUG   SenderThread:43173 [sender.py:send_request():406] send_request: defer
2024-03-28 23:04:46,804 INFO    SenderThread:43173 [sender.py:send_request_defer():608] handle sender defer: 12
2024-03-28 23:04:46,804 INFO    SenderThread:43173 [file_stream.py:finish():593] file stream finish called
2024-03-28 23:04:47,033 INFO    SenderThread:43173 [file_stream.py:finish():597] file stream finish is done
2024-03-28 23:04:47,033 INFO    SenderThread:43173 [sender.py:transition_state():612] send defer: 13
2024-03-28 23:04:47,034 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: defer
2024-03-28 23:04:47,034 INFO    HandlerThread:43173 [handler.py:handle_request_defer():170] handle defer: 13
2024-03-28 23:04:47,034 DEBUG   SenderThread:43173 [sender.py:send_request():406] send_request: defer
2024-03-28 23:04:47,035 INFO    SenderThread:43173 [sender.py:send_request_defer():608] handle sender defer: 13
2024-03-28 23:04:47,035 INFO    SenderThread:43173 [sender.py:transition_state():612] send defer: 14
2024-03-28 23:04:47,035 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: defer
2024-03-28 23:04:47,035 DEBUG   SenderThread:43173 [sender.py:send():379] send: final
2024-03-28 23:04:47,035 INFO    HandlerThread:43173 [handler.py:handle_request_defer():170] handle defer: 14
2024-03-28 23:04:47,035 DEBUG   SenderThread:43173 [sender.py:send():379] send: footer
2024-03-28 23:04:47,036 DEBUG   SenderThread:43173 [sender.py:send_request():406] send_request: defer
2024-03-28 23:04:47,036 INFO    SenderThread:43173 [sender.py:send_request_defer():608] handle sender defer: 14
2024-03-28 23:04:47,036 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: poll_exit
2024-03-28 23:04:47,036 DEBUG   SenderThread:43173 [sender.py:send_request():406] send_request: poll_exit
2024-03-28 23:04:47,037 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: server_info
2024-03-28 23:04:47,037 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: get_summary
2024-03-28 23:04:47,037 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: sampled_history
2024-03-28 23:04:47,037 DEBUG   SenderThread:43173 [sender.py:send_request():406] send_request: server_info
2024-03-28 23:04:47,039 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: job_info
2024-03-28 23:04:47,267 DEBUG   SenderThread:43173 [sender.py:send_request():406] send_request: job_info
2024-03-28 23:04:47,268 INFO    MainThread:43173 [wandb_run.py:_footer_history_summary_info():3481] rendering history
2024-03-28 23:04:47,268 INFO    MainThread:43173 [wandb_run.py:_footer_history_summary_info():3513] rendering summary
2024-03-28 23:04:47,268 INFO    MainThread:43173 [wandb_run.py:_footer_sync_info():3440] logging synced files
2024-03-28 23:04:47,269 DEBUG   HandlerThread:43173 [handler.py:handle_request():144] handle_request: shutdown
2024-03-28 23:04:47,269 INFO    HandlerThread:43173 [handler.py:finish():857] shutting down handler
2024-03-28 23:04:48,041 INFO    WriterThread:43173 [datastore.py:close():294] close: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_230436-km1eo559/run-km1eo559.wandb
2024-03-28 23:04:48,273 INFO    SenderThread:43173 [sender.py:finish():1552] shutting down sender
2024-03-28 23:04:48,273 INFO    SenderThread:43173 [file_pusher.py:finish():159] shutting down file pusher
2024-03-28 23:04:48,273 INFO    SenderThread:43173 [file_pusher.py:join():164] waiting for file pusher
